100 2.9873e-05
600 6.0204e-05
1100 0.000108722
1600 0.00015009
2100 0.000232329
2600 0.000322815
3100 0.000417147
3600 0.000411128
4100 0.000486357
4600 0.000576256
5100 0.00067322
5600 0.00077447
6100 0.000871287
6600 0.000754561
7100 0.000899682
7600 0.000930372
8100 0.00100514
8600 0.00110464
9100 0.00121498
9600 0.00127539
10100 0.001426
10600 0.001551
11100 0.001662
11600 0.001816
12100 0.001781
12600 0.001887
13100 0.001679
13600 0.001782
14100 0.001841
14600 0.001829
15100 0.002137
15600 0.002094
16100 0.002091
16600 0.002263
17100 0.002439
17600 0.003165
18100 0.002579
18600 0.003284
19100 0.002742
19600 0.002947
20100 0.002964
20600 0.003151
21100 0.003155
21600 0.003317
22100 0.003533
22600 0.003555
23100 0.003631
23600 0.003789
24100 0.003871
24600 0.003951
25100 0.004157
25600 0.003411
26100 0.003471
26600 0.003673
27100 0.003636
27600 0.003733
28100 0.003877
28600 0.003939
29100 0.004172
29600 0.004142
30100 0.004194
30600 0.004313
31100 0.004551
31600 0.004474
32100 0.004634
32600 0.004683
33100 0.004818
33600 0.004888
34100 0.004959
34600 0.005183
35100 0.005204
35600 0.005396
36100 0.005371
36600 0.005513
37100 0.005524
37600 0.005948
38100 0.005927
38600 0.006008
39100 0.006088
39600 0.006385
40100 0.00619
40600 0.006571
41100 0.00665
41600 0.006544
42100 0.006706
42600 0.007042
43100 0.006921
43600 0.007369
44100 0.007168
44600 0.007549
45100 0.007606
45600 0.007513
46100 0.007732
46600 0.008528
47100 0.007812
47600 0.008045
48100 0.00808
48600 0.008502
49100 0.008617
49600 0.00852
50100 0.008894
