
10 3e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 
11 5e-06 3e-06 4e-06 4e-06 3e-06 4e-06 4e-06 4e-06 4e-06 3e-06 
12 8e-06 8e-06 7e-06 7e-06 8e-06 7e-06 7e-06 7e-06 8e-06 7e-06 
13 1.6e-05 1.4e-05 1.5e-05 1.4e-05 1.4e-05 1.4e-05 1.4e-05 1.4e-05 1.4e-05 1.4e-05 
14 2.9e-05 2.8e-05 2.8e-05 2.8e-05 2.7e-05 2.8e-05 3.1e-05 2.8e-05 2.7e-05 2.8e-05 
15 6.4e-05 6e-05 5.5e-05 5.5e-05 5.6e-05 5.5e-05 5.7e-05 5.5e-05 5.5e-05 5.6e-05 
16 0.000114 0.00011 0.000121 0.000102 0.000102 0.000102 0.000102 0.000101 0.000102 0.000102 
17 0.000205 0.000253 0.000243 0.000218 0.000248 0.000205 0.00021 0.000214 0.000214 0.000206 
18 0.000447 0.00045 0.000449 0.000448 0.000453 0.000447 0.000456 0.000459 0.000439 0.000447 
19 0.000991 0.000819 0.000812 0.000865 0.000813 0.000812 0.000812 0.000813 0.000866 0.000812 
20 0.001669 0.001668 0.001656 0.001684 0.00165 0.001695 0.001624 0.001624 0.001674 0.001625 
21 0.00339 0.003355 0.003327 0.003251 0.003358 0.003296 0.003277 0.003281 0.003252 0.003253 
22 0.006724 0.006575 0.006513 0.006588 0.006512 0.006514 0.006499 0.006497 0.006493 0.006494 
23 0.013292 0.013137 0.013039 0.013024 0.013066 0.013161 0.013215 0.013035 0.012998 0.012993 
24 0.026684 0.02619 0.026072 0.026401 0.02599 0.026142 0.026112 0.026169 0.026259 0.025992 
25 0.053304 0.052264 0.052015 0.052387 0.052273 0.05202 0.052024 0.051959 0.052079 0.051973 
26 0.104771 0.104578 0.104405 0.104172 0.104305 0.103991 0.10412 0.105262 0.10432 0.104942 
27 0.210898 0.210261 0.209463 0.208238 0.208883 0.209138 0.208662 0.209768 0.208304 0.208714 
28 0.419304 0.417678 0.419624 0.416568 0.418918 0.41803 0.417678 0.420111 0.418332 0.418909 
29 0.840797 0.837549 0.835988 0.836107 0.836316 0.835912 0.837909 0.836267 0.835359 0.836777 
30 1.6753 1.67334 1.67775 1.67635 1.67907 1.67441 1.67712 1.67334 1.67597 1.6732 
31 3.35511 3.35327 3.35155 3.34601 3.35713 3.34923 3.35335 3.35955 3.35759 3.35235 
32 6.9466 6.7002 6.70079 6.70999 6.71036 6.70478 6.69243 6.69949 6.70869 6.70147 
33 13.4065 13.41 13.4001 13.4058 13.4056 13.4148 13.4085 13.4043 13.4143 13.4123 
34 26.8201 26.8094 26.7908 26.8088 26.8038 26.8039 26.8016 26.7841 26.7968 26.8028 
35 53.6464 53.6136 54.2234 53.6016 53.6153 53.9003 53.6072 53.661 53.5765 53.6061 
