
4000	0.0050064
8000	0.0195348
12000	0.0458243
16000	0.0779805
20000	0.1206774
24000	0.1738309
28000	0.2360644
32000	0.3078526
36000	0.3895774
40000	0.4813142
44000	0.5815536
48000	0.6920452
52000	0.8128955
56000	0.9417769
60000	1.082384
64000	1.229125
68000	1.39041
72000	1.558992
76000	1.737133
80000	1.921798
84000	2.125755
88000	2.330134
92000	2.546825
96000	2.775406
100000	3.007505

