
4000 0.000339 0.000346 0.000346 0.000345 0.000345 0.000349 0.000409 0.00042 0.000386 0.000379 
8000 0.000808 0.000862 0.000879 0.000865 0.000852 0.000844 0.000736 0.000744 0.000732 0.000736 
12000 0.001139 0.001149 0.001388 0.001145 0.001173 0.001315 0.001157 0.001179 0.001234 0.001174 
16000 0.001685 0.001585 0.001643 0.001572 0.001572 0.001707 0.001609 0.001709 0.001624 0.001728 
20000 0.002128 0.001984 0.002131 0.001999 0.002074 0.002041 0.002166 0.00207 0.002102 0.002058 
24000 0.002419 0.002512 0.002697 0.002714 0.002428 0.002628 0.002577 0.002433 0.002643 0.002482 
28000 0.002972 0.003068 0.002942 0.003052 0.002972 0.002982 0.003028 0.00285 0.003055 0.002933 
32000 0.003434 0.003531 0.003448 0.003486 0.003434 0.003457 0.003462 0.003515 0.003429 0.003374 
36000 0.003909 0.003968 0.003866 0.003999 0.003846 0.003997 0.00387 0.003959 0.003854 0.00407 
40000 0.004367 0.004456 0.004468 0.004276 0.004382 0.004294 0.004359 0.004241 0.00436 0.004279 
44000 0.004787 0.004733 0.004737 0.00492 0.00489 0.004746 0.004868 0.00478 0.004884 0.004734 
48000 0.005258 0.005173 0.005385 0.005207 0.005367 0.005323 0.00535 0.005225 0.005211 0.005437 
52000 0.005978 0.005722 0.005969 0.005804 0.005761 0.005757 0.005775 0.005739 0.005839 0.005768 
56000 0.006256 0.006169 0.006284 0.006183 0.006082 0.006329 0.00615 0.006235 0.006103 0.006091 
60000 0.006632 0.006699 0.006875 0.00688 0.006846 0.006683 0.006554 0.006686 0.006618 0.006706 
64000 0.007172 0.007104 0.007364 0.007309 0.007228 0.007271 0.007047 0.007067 0.007107 0.007105 
68000 0.00786 0.007907 0.007609 0.007806 0.007644 0.007569 0.007622 0.007657 0.007663 0.00764 
72000 0.008345 0.008071 0.008204 0.008338 0.008056 0.008103 0.008118 0.008073 0.008147 0.008234 
76000 0.008741 0.008909 0.008804 0.009093 0.009013 0.009249 0.008982 0.008956 0.008985 0.008946 
80000 0.011295 0.010131 0.010776 0.010527 0.010651 0.010237 0.010069 0.01035 0.009712 0.01027 
84000 0.010857 0.011234 0.010624 0.010647 0.011486 0.010391 0.011382 0.009786 0.009737 0.009453 
88000 0.010088 0.0102 0.010345 0.010122 0.009996 0.010193 0.010074 0.010029 0.010066 0.01012 
92000 0.010479 0.010722 0.010713 0.010771 0.01045 0.010407 0.01043 0.010469 0.010694 0.010733 
96000 0.011772 0.011716 0.011328 0.010947 0.010945 0.010968 0.01153 0.012189 0.012226 0.011802 
100000 0.012178 0.012488 0.01214 0.012075 0.011985 0.012254 0.012015 0.012017 0.011994 0.011581 
