100 0.00013825
600 0.00477851
1100 0.0137279
1600 0.0164238
2100 0.0251139
2600 0.0275182
3100 0.0382192
3600 0.0518654
4100 0.0673731
4600 0.0887871
5100 0.106413
5600 0.13107
6100 0.153442
6600 0.183017
7100 0.20852
7600 0.245541
8100 0.288059
8600 0.311221
9100 0.362273
9600 0.436332
10100 0.452038
10600 0.485133
11100 0.527948
11600 0.575282
12100 0.643006
12600 0.68281
13100 0.740116
13600 0.793334
14100 0.87092
14600 0.939788
15100 0.974661
15600 1.07338
16100 1.12706
16600 1.17848
17100 1.27752
17600 1.3202
18100 1.42038
18600 1.50969
19100 1.62412
19600 1.68057
20100 1.81506
20600 1.92593
21100 2.03204
21600 2.07079
22100 2.14689
22600 2.24356
23100 2.34285
23600 2.4725
24100 2.64354
24600 2.73878
25100 2.77163
25600 2.88236
26100 3.00388
26600 3.11981
27100 3.24686
27600 3.33886
28100 3.4658
28600 3.57677
29100 3.75252
29600 3.84093
