

4000 0.000462307 0.000462872 0.000461998 0.000464378 0.000459402 0.000465086 0.00046207 0.000463319 0.00046286 0.000463794 
8000 0.000995461 0.000998158 0.000996656 0.00100273 0.000997055 0.00100709 0.000994113 0.000991623 0.000999402 0.00100265 
12000 0.001935 0.00179 0.001889 0.001836 0.001911 0.001777 0.0019 0.001777 0.001767 0.001773 
16000 0.002352 0.002228 0.002178 0.002291 0.002101 0.002236 0.002101 0.002278 0.002262 0.002162 
20000 0.003002 0.002999 0.002993 0.003 0.003122 0.002942 0.00299 0.00299 0.003029 0.002944 
24000 0.004059 0.003863 0.003954 0.003955 0.003879 0.003846 0.003957 0.003867 0.003871 0.003833 
28000 0.00395 0.003936 0.003913 0.003888 0.003835 0.003953 0.003902 0.00388 0.003911 0.003833 
32000 0.004617 0.004542 0.004623 0.004623 0.004546 0.004637 0.004656 0.004626 0.004658 0.004625 
36000 0.00564 0.005415 0.005554 0.005365 0.005567 0.005453 0.005361 0.005402 0.005354 0.005413 
40000 0.006391 0.006236 0.006444 0.006435 0.006267 0.006375 0.006368 0.006193 0.006294 0.006285 
44000 0.007398 0.007218 0.007413 0.007171 0.007123 0.007153 0.00716 0.007199 0.007157 0.007203 
48000 0.008149 0.008197 0.008205 0.008437 0.008221 0.008132 0.008109 0.00803 0.008058 0.008031 
52000 0.00763 0.007538 0.007439 0.007638 0.007374 0.007339 0.007341 0.007428 0.007425 0.00743 
56000 0.00823 0.008438 0.008219 0.008382 0.008298 0.008385 0.008264 0.008107 0.008089 0.008105 
60000 0.009204 0.008977 0.009265 0.009021 0.008892 0.008876 0.008858 0.008857 0.008982 0.008934 
64000 0.009792 0.009846 0.009945 0.009866 0.009636 0.009755 0.009671 0.009652 0.009646 0.009634 
68000 0.010933 0.010767 0.010871 0.010766 0.010645 0.010532 0.010561 0.010547 0.010488 0.010517 
72000 0.011662 0.011657 0.011704 0.01154 0.011374 0.011407 0.011383 0.011382 0.011392 0.011383 
76000 0.012674 0.012733 0.01247 0.012385 0.012242 0.012264 0.012369 0.012364 0.012246 0.012254 
80000 0.013469 0.013664 0.013303 0.013252 0.013177 0.013149 0.013154 0.013104 0.013157 0.013147 
84000 0.014476 0.014543 0.014304 0.014137 0.01418 0.014394 0.014164 0.014133 0.01414 0.014176 
88000 0.015591 0.015708 0.015425 0.015285 0.015216 0.015073 0.015114 0.01511 0.0151 0.015109 
92000 0.016382 0.016422 0.016448 0.01629 0.016149 0.01607 0.016067 0.016084 0.016052 0.016057 
96000 0.017368 0.017632 0.017184 0.01704 0.017003 0.016954 0.016994 0.016962 0.017062 0.017068 
100000 0.018456 0.018686 0.018637 0.018415 0.018144 0.018023 0.018072 0.018127 0.017998 0.018133 
