
80 0.004327
160 0.0185739
240 0.060981
320 0.1415652
400 0.274456
480 0.4719649
560 0.7473421
640 1.113593
720 1.585595
800 2.170823
880 2.892699
960 3.741426
1040 4.758461
1120 6.049679
1200 7.352899
1280 8.877567
1360 10.71341
1440 12.72497
1520 14.9355
1600 17.6516
1680 20.18855
1760 23.25965
1840 26.59292
1920 30.44521
2000 34.42601

