
4000 0.00022375 0.000221527 0.000220831 0.000219673 0.000219188 0.000221337 0.000219869 0.000225114 0.000222685 0.000219613 
8000 0.000486046 0.000485329 0.000481083 0.00048303 0.0004834 0.000486117 0.00048343 0.00048473 0.000481627 0.000483075 
12000 0.000968 0.000946 0.000839 0.000859 0.000846 0.000869 0.001014 0.000863 0.000867 0.00084 
16000 0.001064 0.00103 0.001133 0.001029 0.001036 0.001023 0.001146 0.001048 0.001093 0.001208 
20000 0.001465 0.001513 0.001447 0.001614 0.001384 0.001372 0.001469 0.001403 0.001659 0.00156 
24000 0.002277 0.001828 0.002036 0.00177 0.001765 0.001754 0.001986 0.00192 0.001799 0.001978 
28000 0.001933 0.00201 0.001907 0.002074 0.00209 0.001959 0.002145 0.001903 0.002025 0.00187 
32000 0.002408 0.002423 0.002404 0.00231 0.002345 0.002198 0.002385 0.002484 0.002303 0.002429 
36000 0.002803 0.002744 0.002718 0.002696 0.002798 0.002811 0.002751 0.002568 0.002705 0.002727 
40000 0.003316 0.0032 0.003083 0.002944 0.003168 0.003188 0.003129 0.0031 0.003053 0.003217 
44000 0.003688 0.003468 0.003458 0.003679 0.003592 0.00348 0.003473 0.003702 0.003569 0.003467 
48000 0.003992 0.0041 0.004041 0.003868 0.003904 0.00393 0.004023 0.004014 0.003973 0.003848 
52000 0.003938 0.003831 0.003869 0.003904 0.003882 0.003819 0.003867 0.003946 0.003885 0.003839 
56000 0.004488 0.004352 0.004177 0.004117 0.004386 0.00435 0.004179 0.0041 0.00412 0.004127 
60000 0.004746 0.004587 0.004607 0.004516 0.00479 0.004635 0.004543 0.004504 0.004488 0.004441 
64000 0.005102 0.005048 0.004867 0.004954 0.004992 0.004978 0.004879 0.004952 0.004999 0.005005 
68000 0.005334 0.00533 0.005451 0.005514 0.005283 0.005506 0.005479 0.005289 0.005235 0.005241 
72000 0.005725 0.005883 0.005748 0.005843 0.005911 0.005707 0.005787 0.005599 0.005684 0.005635 
76000 0.006235 0.006393 0.00623 0.00619 0.006371 0.006155 0.006066 0.00609 0.006035 0.0061 
80000 0.006586 0.006874 0.006574 0.006707 0.006617 0.006552 0.006769 0.006624 0.006445 0.00645 
84000 0.007242 0.007035 0.007019 0.007151 0.00706 0.007051 0.006997 0.00697 0.006953 0.00687 
88000 0.007475 0.007661 0.007433 0.007699 0.007472 0.00737 0.007283 0.00734 0.007333 0.007332 
92000 0.007965 0.008094 0.008043 0.008082 0.008238 0.008127 0.007855 0.007766 0.007735 0.007743 
96000 0.008561 0.008482 0.008456 0.008466 0.008253 0.008228 0.008186 0.008182 0.008225 0.008209 
100000 0.008902 0.008779 0.008858 0.0088 0.008826 0.008622 0.008651 0.008616 0.008588 0.008668 
