2 4e-06 2e-06 2e-06 2e-06 2e-06 2e-06 2e-06 3e-06 2e-06 2e-06 
4 4e-06 3e-06 2e-06 3e-06 3e-06 2e-06 2e-06 2e-06 2e-06 2e-06 
8 4e-06 3e-06 2e-06 2e-06 2e-06 2e-06 2e-06 3e-06 2e-06 2e-06 
16 5e-06 3e-06 3e-06 2e-06 2e-06 3e-06 3e-06 2e-06 3e-06 3e-06 
32 6e-06 4e-06 4e-06 4e-06 4e-06 4e-06 4e-06 3e-06 4e-06 4e-06 
64 1e-05 9e-06 9e-06 9e-06 9e-06 8e-06 8e-06 8e-06 8e-06 8e-06 
128 7e-06 7e-06 6e-06 6e-06 6e-06 6e-06 6e-06 5e-06 6e-06 6e-06 
256 2.3e-05 2.2e-05 2.1e-05 2.1e-05 2.1e-05 2.2e-05 2.1e-05 2.2e-05 2.2e-05 2.2e-05 
512 0.0001 0.0001 0.0001 0.000119 0.000108 0.000115 0.000131 0.000123 0.000102 9.9e-05 
1024 0.000744 0.000645 0.000644 0.000904 0.00093 0.000589 0.002286 0.00096 0.000957 0.000655 
2048 0.006123 0.005981 0.006177 0.006164 0.005978 0.006004 0.005986 0.005974 0.005988 0.006 
4096 0.042929 0.04349 0.043539 0.043501 0.043518 0.043573 0.043544 0.043827 0.043513 0.043539 
8192 0.232645 0.233295 0.233745 0.233745 0.233044 0.233109 0.233104 0.23199 0.232972 0.233593 
16384 1.10698 1.10705 1.10666 1.10684 1.10718 1.10769 1.10794 1.10772 1.10722 1.10702 
32768 11.1512 11.1583 11.1863 11.1734 11.2345 11.1715 11.1876 11.3181 11.1679 11.1805 
