
4000 0.007907 0.007227 0.007572 0.006998 0.007309 0.007106 0.006927 0.007123 0.007046 0.006676 
8000 0.029028 0.029164 0.026967 0.029331 0.029515 0.029201 0.028103 0.028762 0.028956 0.029394 
12000 0.063922 0.060364 0.061269 0.064868 0.064624 0.064097 0.064813 0.060582 0.061292 0.058965 
16000 0.111505 0.109892 0.116388 0.107408 0.115598 0.113042 0.106549 0.111692 0.11486 0.108791 
20000 0.177681 0.176048 0.188615 0.190575 0.175889 0.190016 0.189451 0.191341 0.222118 0.208663 
24000 0.299002 0.285121 0.255466 0.266338 0.246661 0.28878 0.303918 0.285599 0.290872 0.261885 
28000 0.339883 0.338975 0.338467 0.340828 0.333266 0.344914 0.347691 0.337611 0.335585 0.340314 
32000 0.449428 0.435373 0.444479 0.440227 0.442772 0.434085 0.44927 0.438955 0.437136 0.432951 
36000 0.547359 0.556836 0.551899 0.551194 0.564558 0.552445 0.555422 0.55836 0.562385 0.553321 
40000 0.701665 0.696374 0.706598 0.692583 0.682873 0.671112 0.685076 0.700274 0.681243 0.694251 
44000 0.883445 0.957255 0.848673 0.849478 0.822962 0.831893 0.838576 0.850326 0.843445 0.81975 
48000 0.989551 0.983354 0.976675 0.988863 0.975944 0.984015 0.990745 0.982522 0.99077 0.984008 
52000 1.18219 1.15727 1.17307 1.145 1.17287 1.15486 1.17333 1.14833 1.18505 1.17604 
56000 1.33974 1.33378 1.33964 1.33125 1.3532 1.36459 1.33968 1.34153 1.38553 1.36796 
60000 1.57383 1.5283 1.55629 1.541 1.55665 1.54397 1.5406 1.53715 1.54229 1.54965 
64000 1.77456 1.74856 1.77577 1.78015 1.76428 1.7802 1.76953 1.79349 1.77665 1.75418 
68000 1.98629 1.98576 1.99748 1.9929 1.97885 2.0396 2.00997 2.01716 1.99771 2.02544 
72000 2.21649 2.1872 2.20621 2.18902 2.19996 2.21452 2.19171 2.19357 2.19835 2.20119 
76000 2.50734 2.47964 2.49856 2.49029 2.50996 2.46123 2.48797 2.51171 2.46932 2.53482 
80000 2.73317 2.76768 2.80282 2.77587 2.75936 2.74314 2.75303 2.77646 2.77946 2.75672 
84000 3.02797 3.05311 3.04204 3.01658 3.05317 3.04599 3.06672 3.02935 3.05744 3.04694 
88000 3.33853 3.36023 3.36964 3.36063 3.35832 3.35883 3.32699 3.33541 3.37387 3.35128 
92000 3.63825 3.65263 3.6146 3.65348 3.60035 3.67555 3.98474 4.07049 4.1287 3.98562 
96000 4.03755 4.12944 4.04056 3.98247 3.9502 3.97062 3.9639 3.91165 3.92271 3.94476 
100000 4.29819 4.35596 4.31764 4.3382 4.36328 4.3609 4.33609 4.33807 4.29572 4.34961 
