100 1.2959e-05
600 1.1542e-05
1100 1.1292e-05
1600 1.1417e-05
2100 1.1542e-05
2600 1.1501e-05
3100 1.1459e-05
3600 1.1417e-05
4100 1.15e-05
4600 1.1542e-05
5100 1.1541e-05
5600 1.1501e-05
6100 1.1458e-05
6600 1.1334e-05
7100 1.15e-05
7600 1.15e-05
8100 1.1459e-05
8600 1.15e-05
9100 1.1333e-05
9600 1.1333e-05
10100 1.15e-05
10600 1.15e-05
11100 1.1333e-05
11600 1.1375e-05
12100 1.1333e-05
12600 1.15e-05
13100 1.1417e-05
13600 1.1375e-05
14100 1.1292e-05
14600 1.1458e-05
15100 1.15e-05
15600 1.1541e-05
16100 1.1334e-05
16600 1.1375e-05
17100 1.1417e-05
17600 1.1333e-05
18100 1.1375e-05
18600 1.15e-05
19100 1.15e-05
19600 1.1416e-05
20100 1.15e-05
20600 1.1375e-05
21100 1.15e-05
21600 1.1458e-05
22100 1.1417e-05
22600 1.1542e-05
23100 1.1375e-05
23600 1.1375e-05
24100 1.15e-05
24600 1.1376e-05
25100 1.1542e-05
25600 1.1375e-05
26100 1.1417e-05
26600 1.15e-05
27100 1.1334e-05
27600 1.1375e-05
28100 1.15e-05
28600 1.1375e-05
29100 1.1417e-05
29600 1.1459e-05
30100 1.1375e-05
30600 1.15e-05
31100 1.1334e-05
31600 1.1292e-05
32100 1.1334e-05
32600 1.15e-05
33100 1.1334e-05
33600 1.1459e-05
34100 1.1375e-05
34600 1.1584e-05
35100 1.1541e-05
35600 1.1333e-05
36100 1.1458e-05
36600 1.1542e-05
37100 1.1333e-05
37600 1.15e-05
38100 1.1375e-05
38600 1.1375e-05
39100 1.1334e-05
39600 1.1375e-05
40100 1.1333e-05
40600 1.1458e-05
41100 1.1458e-05
41600 1.1375e-05
42100 1.1416e-05
42600 1.1375e-05
43100 1.1334e-05
43600 1.15e-05
44100 1.15e-05
44600 1.15e-05
45100 1.1333e-05
45600 1.15e-05
46100 1.1459e-05
46600 1.1333e-05
47100 1.1542e-05
47600 1.1542e-05
48100 1.1375e-05
48600 1.1542e-05
